Proj ID,Status,Title,RDC,Start Year,End Year,PI,Data Name,Data Code
221,Completed,"The Residential Segregation of Immigrant Groups in the United States, 1910-2000",Triangle,2002,2005,Jacob Vigdor,Decennial Census,CEN
222,Completed,"Firm Organization, Internal Capital Markets and Merger and Acquisition Activity",Washington,2003,2006,Gordon M Phillips,Annual Survey of Manufactures,ASM
222,Completed,"Firm Organization, Internal Capital Markets and Merger and Acquisition Activity",Washington,2003,2006,Gordon M Phillips,Auxiliary Establishment - ES9200,AUX
222,Completed,"Firm Organization, Internal Capital Markets and Merger and Acquisition Activity",Washington,2003,2006,Gordon M Phillips,Census of Manufactures,CMF
222,Completed,"Firm Organization, Internal Capital Markets and Merger and Acquisition Activity",Washington,2003,2006,Gordon M Phillips,Compustat-SSEL Bridge,CSB
222,Completed,"Firm Organization, Internal Capital Markets and Merger and Acquisition Activity",Washington,2003,2006,Gordon M Phillips,Quarterly Financial Report,QFR
222,Completed,"Firm Organization, Internal Capital Markets and Merger and Acquisition Activity",Washington,2003,2006,Gordon M Phillips,Survey of Manufacturing Technology,SMT
226,Completed,"Structural Change, Regulation, and Productivity Growth in the Meat and Poultry Industries",Washington,2003,2003,Michael E Ollinger,Census of Manufactures,CMF
226,Completed,"Structural Change, Regulation, and Productivity Growth in the Meat and Poultry Industries",Washington,2003,2003,Michael E Ollinger,Standard Statistical Establishment Listing,SSL
236,Completed,Historical Census Files Project,Washington,2001,2003,Todd K Gardner,Decennial Census,CEN
237,Completed,Do Spin-offs and Carve-outs Discipline Firm Management? Empirical Evidence.,Boston,2002,2003,Debarshi K Nandy,Annual Survey of Manufactures,ASM
237,Completed,Do Spin-offs and Carve-outs Discipline Firm Management? Empirical Evidence.,Boston,2002,2003,Debarshi K Nandy,Auxiliary Establishment - ES9200,AUX
237,Completed,Do Spin-offs and Carve-outs Discipline Firm Management? Empirical Evidence.,Boston,2002,2003,Debarshi K Nandy,Census of Manufactures,CMF
237,Completed,Do Spin-offs and Carve-outs Discipline Firm Management? Empirical Evidence.,Boston,2002,2003,Debarshi K Nandy,Compustat-SSEL Bridge,CSB
237,Completed,Do Spin-offs and Carve-outs Discipline Firm Management? Empirical Evidence.,Boston,2002,2003,Debarshi K Nandy,Enterprise Summary Report - ES9100 (large company),ESR
237,Completed,Do Spin-offs and Carve-outs Discipline Firm Management? Empirical Evidence.,Boston,2002,2003,Debarshi K Nandy,Ownership Change Database,OCD
237,Completed,Do Spin-offs and Carve-outs Discipline Firm Management? Empirical Evidence.,Boston,2002,2003,Debarshi K Nandy,Survey of Industrial Research and Development,SIRD
244,Completed,Variation in Export Activity Across U.S. Manufacturing Establishments,Washington,2003,2004,Charles I Mead,Annual Survey of Manufactures,ASM
244,Completed,Variation in Export Activity Across U.S. Manufacturing Establishments,Washington,2003,2004,Charles I Mead,Census of Manufactures,CMF
246,Completed,Diversification discount or premium? New evidence from BITS establishment-level data,Boston,2002,2003,Belen Villalonga,Census of Manufactures,CMF
247,Completed,Regulating Pollution Through Information Disclosure:  Facility Response to the Toxics Release Inventory,Triangle,2004,2007,Lori S Bennear,Annual Survey of Manufactures,ASM
247,Completed,Regulating Pollution Through Information Disclosure:  Facility Response to the Toxics Release Inventory,Triangle,2004,2007,Lori S Bennear,Census of Manufactures,CMF
247,Completed,Regulating Pollution Through Information Disclosure:  Facility Response to the Toxics Release Inventory,Triangle,2004,2007,Lori S Bennear,Survey of Pollution Abatement Costs and Expenditures,PAC
247,Completed,Regulating Pollution Through Information Disclosure:  Facility Response to the Toxics Release Inventory,Triangle,2004,2007,Lori S Bennear,Standard Statistical Establishment Listing,SSL
247,Completed,Regulating Pollution Through Information Disclosure:  Facility Response to the Toxics Release Inventory,Triangle,2004,2007,Lori S Bennear,Standard Statistical Establishment List - non Name and Address File,SSL_XNA
248,Completed,Seasonality of Transportation Data in the American Community Survey,Washington,2002,2003,Emily Parkany,American Community Survey,ACS
249,Completed,Neighborhood Specific Risk and Lending Decision,Washington,2002,2002,Christian A Hilber,American Housing Survey,AHS
253,Completed,Mileage Calculations for 2002 Commodity Flow Survey (CFS),Washington,2002,2003,Michael J Margreta,Commodity Flow Survey,CFS
255,Completed,Reaching the Uninsured Through the Individual Market for Health Insurance,Washington,2003,2004,Susan Marquis,Current Population Survey March Supplement,CPS
258,Completed,A Study of the Annual Capital Expenditures Survey Data,Berkeley,2003,2003,Daniel J Wilson,Business Expenditures Survey,BES
258,Completed,A Study of the Annual Capital Expenditures Survey Data,Berkeley,2003,2003,Daniel J Wilson,Compustat-SSEL Bridge,CSB
263,Completed,Evaluating and Enhancing the MEPS-IC as a Source of  Employment-Related Insurance Estimates,Washington,2002,2005,Jessica P Vistnes,Medical Expenditure Panel Survey - Insurance Component,MEP
264,Completed,Plant-level responses to administered trade protection,Michigan,2003,2005,Jim A Levinsohn,Annual Survey of Manufactures,ASM
264,Completed,Plant-level responses to administered trade protection,Michigan,2003,2005,Jim A Levinsohn,Census of Manufactures,CMF
264,Completed,Plant-level responses to administered trade protection,Michigan,2003,2005,Jim A Levinsohn,Standard Statistical Establishment List - non Name and Address File,SSL_XNA
265,Completed,Measurement and Analysis of Diversification,Washington,2003,2005,Namsuk Kim,Annual Survey of Manufactures,ASM
265,Completed,Measurement and Analysis of Diversification,Washington,2003,2005,Namsuk Kim,Census of Manufactures,CMF
265,Completed,Measurement and Analysis of Diversification,Washington,2003,2005,Namsuk Kim,Longitudinal Business Database - No Revenue,LBD
267,Completed,Examining Workplace Geo-coding for Travel Forecasting Using the American Community Survey,Berkeley,2003,2004,Debbie A Niemeier,American Community Survey,ACS
269,Completed,Measuring the Productivity Impact of Wireless Technology,Berkeley,2004,2006,Timothy S Simcoe,"Census of Transportation, Communications, and Utilities",CUT
270,Completed,Import Competition for Domestic Producers:  Denim Cloth and Apparel,Triangle,2003,2005,Patrick J Conway,Annual Survey of Manufactures,ASM
270,Completed,Import Competition for Domestic Producers:  Denim Cloth and Apparel,Triangle,2003,2005,Patrick J Conway,Census of Manufactures,CMF
272,Completed,The Impacts of Efforts to Reduce Pollution Emissions on Economic Activity and Environmental Quality:  Evidence from Plant-Level Data,Boston,2004,2007,Michael Greenstone,Annual Survey of Manufactures,ASM
272,Completed,The Impacts of Efforts to Reduce Pollution Emissions on Economic Activity and Environmental Quality:  Evidence from Plant-Level Data,Boston,2004,2007,Michael Greenstone,Census of Manufactures,CMF
272,Completed,The Impacts of Efforts to Reduce Pollution Emissions on Economic Activity and Environmental Quality:  Evidence from Plant-Level Data,Boston,2004,2007,Michael Greenstone,Standard Statistical Establishment Listing,SSL
273,Completed,The Changing Structure of The Human Services Industry,Michigan,2003,2004,David J Tucker,Census of Services,CSR
273,Completed,The Changing Structure of The Human Services Industry,Michigan,2003,2004,David J Tucker,Longitudinal Business Database - No Revenue,LBD
273,Completed,The Changing Structure of The Human Services Industry,Michigan,2003,2004,David J Tucker,Standard Statistical Establishment Listing,SSL
273,Completed,The Changing Structure of The Human Services Industry,Michigan,2003,2004,David J Tucker,Standard Statistical Establishment List - non Name and Address File,SSL_XNA
276,Completed,Productivity Heterogeneity and Market Segmentation,Chicago,2003,2005,Chad W Syverson,Annual Survey of Manufactures,ASM
276,Completed,Productivity Heterogeneity and Market Segmentation,Chicago,2003,2005,Chad W Syverson,Census of Manufactures,CMF
277,Completed,Vertical Integration,Chicago,2003,2005,Chad W Syverson,Annual Survey of Manufactures,ASM
277,Completed,Vertical Integration,Chicago,2003,2005,Chad W Syverson,Census of Manufactures,CMF
277,Completed,Vertical Integration,Chicago,2003,2005,Chad W Syverson,Enterprise Summary Report - ES9100 (large company),ESR
277,Completed,Vertical Integration,Chicago,2003,2005,Chad W Syverson,Longitudinal Business Database - No Revenue,LBD
277,Completed,Vertical Integration,Chicago,2003,2005,Chad W Syverson,Standard Statistical Establishment Listing,SSL
277,Completed,Vertical Integration,Chicago,2003,2005,Chad W Syverson,Standard Statistical Establishment List - non Name and Address File,SSL_XNA
282,Completed,Analysis of Census Nonemployer Data and Integration of These  Data into Other Census Longitudinal Data Series,Washington,2002,2003,Rick Boden,Longitudinal Business Database - No Revenue,LBD
283,Completed,Rural Civic Community and Population Stability: Linking Civic Structure and Individual Migration Behavior,Chicago,2003,2006,Michael D Irwin,Auxiliary Establishment - ES9200,AUX
283,Completed,Rural Civic Community and Population Stability: Linking Civic Structure and Individual Migration Behavior,Chicago,2003,2006,Michael D Irwin,Decennial Census,CEN
283,Completed,Rural Civic Community and Population Stability: Linking Civic Structure and Individual Migration Behavior,Chicago,2003,2006,Michael D Irwin,"Census of Finance, Insurance, and Real Estate",CFI
283,Completed,Rural Civic Community and Population Stability: Linking Civic Structure and Individual Migration Behavior,Chicago,2003,2006,Michael D Irwin,Census of Manufactures,CMF
283,Completed,Rural Civic Community and Population Stability: Linking Civic Structure and Individual Migration Behavior,Chicago,2003,2006,Michael D Irwin,Census of Retail Trade,CRT
283,Completed,Rural Civic Community and Population Stability: Linking Civic Structure and Individual Migration Behavior,Chicago,2003,2006,Michael D Irwin,Census of Services,CSR
283,Completed,Rural Civic Community and Population Stability: Linking Civic Structure and Individual Migration Behavior,Chicago,2003,2006,Michael D Irwin,Census of Wholesale Trade,CWH
283,Completed,Rural Civic Community and Population Stability: Linking Civic Structure and Individual Migration Behavior,Chicago,2003,2006,Michael D Irwin,Standard Statistical Establishment List - non Name and Address File,SSL_XNA
284,Completed,Capital  Adjustment and Productivity Patterns of Plants and Firms in the U.S. Food and Kindred Products Industry,Michigan,2003,2005,Pinar Celikkol Geylani,Annual Survey of Manufactures,ASM
284,Completed,Capital  Adjustment and Productivity Patterns of Plants and Firms in the U.S. Food and Kindred Products Industry,Michigan,2003,2005,Pinar Celikkol Geylani,Census of Manufactures,CMF
286,Completed,Using the Survey of Plant Capacity to Measure Capital Utilization,Michigan,2005,2009,Matthew H Shapiro,Annual Survey of Manufactures,ASM
286,Completed,Using the Survey of Plant Capacity to Measure Capital Utilization,Michigan,2005,2009,Matthew H Shapiro,Census of Manufactures,CMF
286,Completed,Using the Survey of Plant Capacity to Measure Capital Utilization,Michigan,2005,2009,Matthew H Shapiro,Survey of Plant Capacity Utilization,PCU
287,Completed,Health and Migration in the Continental United States,Michigan,2003,2012,Arline T Geronimus,Decennial Census,CEN
289,Completed,The Importance of Relocations in U.S. Manufacturing,Michigan,2006,2008,Yoonsoo Lee,Annual Survey of Manufactures,ASM
289,Completed,The Importance of Relocations in U.S. Manufacturing,Michigan,2006,2008,Yoonsoo Lee,Census of Manufactures,CMF
293,Completed,Comparison of the Distributions of Production and Energy Efficiency in Manufacturing: Phase II.,Chicago,2003,2007,Gale A Boyd,Annual Survey of Manufactures,ASM
293,Completed,Comparison of the Distributions of Production and Energy Efficiency in Manufacturing: Phase II.,Chicago,2003,2007,Gale A Boyd,Census of Manufactures,CMF
293,Completed,Comparison of the Distributions of Production and Energy Efficiency in Manufacturing: Phase II.,Chicago,2003,2007,Gale A Boyd,Manufacturing Energy Consumption Survey,MECS
293,Completed,Comparison of the Distributions of Production and Energy Efficiency in Manufacturing: Phase II.,Chicago,2003,2007,Gale A Boyd,Standard Statistical Establishment Listing,SSL
293,Completed,Comparison of the Distributions of Production and Energy Efficiency in Manufacturing: Phase II.,Chicago,2003,2007,Gale A Boyd,Standard Statistical Establishment List - non Name and Address File,SSL_XNA
296,Completed,Revised: The Impact of Minimum Quality Standards on the Child Care Market,UCLA,2003,2005,Mo Xiao,Census of Services,CSR
296,Completed,Revised: The Impact of Minimum Quality Standards on the Child Care Market,UCLA,2003,2005,Mo Xiao,Standard Statistical Establishment Listing,SSL
297,Completed,A Proposal to Study Sorting of Households by Race and Income in Locational Equilibrium Using 1990 Decennial Census Long Form Data,CMU,2002,2005,Dennis Epple,Decennial Census,CEN
298,Completed,Minority Suburban Migration:  A New Analytic Paradigm,Michigan,2006,2009,William H Frey,Decennial Census,CEN
