Proj ID,Status,Title,RDC,Start Year,End Year,PI,Researcher
490,Completed,"Industrial Structure, Agglomeration,and Productivity",Triangle,2005,2008.0,Edward Feser,Joshua M Drucker
490,Completed,"Industrial Structure, Agglomeration,and Productivity",Triangle,2005,2008.0,Edward Feser,Edward Feser
493,Completed,Venture Capital Financing in Young Firms,Triangle,2005,2009.0,Rebecca E Zarutskie,Monica C McInerney Wood
493,Completed,Venture Capital Financing in Young Firms,Triangle,2005,2009.0,Rebecca E Zarutskie,Paige P Ouimet
493,Completed,Venture Capital Financing in Young Firms,Triangle,2005,2009.0,Rebecca E Zarutskie,Manju Puri
493,Completed,Venture Capital Financing in Young Firms,Triangle,2005,2009.0,Rebecca E Zarutskie,Nurgul Ukueva
493,Completed,Venture Capital Financing in Young Firms,Triangle,2005,2009.0,Rebecca E Zarutskie,Jie Yang
493,Completed,Venture Capital Financing in Young Firms,Triangle,2005,2009.0,Rebecca E Zarutskie,Shouyue Yu
493,Completed,Venture Capital Financing in Young Firms,Triangle,2005,2009.0,Rebecca E Zarutskie,Rebecca E Zarutskie
493,Completed,Venture Capital Financing in Young Firms,Triangle,2005,2009.0,Rebecca E Zarutskie,Gang Zhang
501,Completed,The Mixed-Race Household in Residential Space: Proposal to Access 1990 and 2000 Decennial Long Form Data,UCLA,2005,2008.0,John Mark Ellis,John Mark Ellis
501,Completed,The Mixed-Race Household in Residential Space: Proposal to Access 1990 and 2000 Decennial Long Form Data,UCLA,2005,2008.0,John Mark Ellis,Steven R Holloway
501,Completed,The Mixed-Race Household in Residential Space: Proposal to Access 1990 and 2000 Decennial Long Form Data,UCLA,2005,2008.0,John Mark Ellis,Margaret Hudson
503,Completed,Using Plant-Level Data to Assess the Motives for Aggregating Line of Business Information,Chicago,2005,2008.0,Daniel A Bens,Daniel A Bens
503,Completed,Using Plant-Level Data to Assess the Motives for Aggregating Line of Business Information,Chicago,2005,2008.0,Daniel A Bens,Philip G Berger
503,Completed,Using Plant-Level Data to Assess the Motives for Aggregating Line of Business Information,Chicago,2005,2008.0,Daniel A Bens,Steven J Monahan
509,Completed,The Impact of Difference in Enumeration Procedures and Changes in Complex Survey Questions:  Census/ACS Disability Questions,Cornell,2006,2009.0,Andrew J Houtenville,Melissa J Bjelland
514,Completed,Plant Size and Plant Function,Washington,2006,2010.0,John J Stevens,Adam X Greeney
514,Completed,Plant Size and Plant Function,Washington,2006,2010.0,John J Stevens,James Lin
514,Completed,Plant Size and Plant Function,Washington,2006,2010.0,John J Stevens,Joshua S Louria
514,Completed,Plant Size and Plant Function,Washington,2006,2010.0,John J Stevens,Steven Schmeiser
524,Completed,Effects of CPS Topcoding on Labor Earnings and Income Inequality Estimates,Cornell,2006,2012.0,Shuaizhang Feng,Philip O Armour
530,Completed,Ethnic Enclaves and Labor Markets,UCLA,2006,2008.0,Roberto L Pedace,Roberto L Pedace
532,Completed,The social contexts of the children of immigrants in the U.S.,Baruch,2008,2010.0,Richard D Alba,Peter E Frase
532,Completed,The social contexts of the children of immigrants in the U.S.,Baruch,2008,2010.0,Richard D Alba,Nazli M Toraganli
535,Completed,Job Availability and Employment,Michigan,2007,2012.0,Patrick M Kline,Matias Busso
535,Completed,Job Availability and Employment,Michigan,2007,2012.0,Patrick M Kline,Jesse M Gregory
535,Completed,Job Availability and Employment,Michigan,2007,2012.0,Patrick M Kline,Patrick M Kline
535,Completed,Job Availability and Employment,Michigan,2007,2012.0,Patrick M Kline,Nazli M Toraganli
537,Completed,"An Equilibrium Model of an Urban Housing Market: Identification, Simulation and Housing Dynamics",Triangle,2006,2011.0,Robert McMillan,Patrick J Bayer
537,Completed,"An Equilibrium Model of an Urban Housing Market: Identification, Simulation and Housing Dynamics",Triangle,2006,2011.0,Robert McMillan,Gregorio S Caetano
537,Completed,"An Equilibrium Model of an Urban Housing Market: Identification, Simulation and Housing Dynamics",Triangle,2006,2011.0,Robert McMillan,Aurel Hizmaj
537,Completed,"An Equilibrium Model of an Urban Housing Market: Identification, Simulation and Housing Dynamics",Triangle,2006,2011.0,Robert McMillan,Erika V Martinez
537,Completed,"An Equilibrium Model of an Urban Housing Market: Identification, Simulation and Housing Dynamics",Triangle,2006,2011.0,Robert McMillan,Robert McMillan
537,Completed,"An Equilibrium Model of an Urban Housing Market: Identification, Simulation and Housing Dynamics",Triangle,2006,2011.0,Robert McMillan,Alvin D Murphy
537,Completed,"An Equilibrium Model of an Urban Housing Market: Identification, Simulation and Housing Dynamics",Triangle,2006,2011.0,Robert McMillan,Vladislav Slanchev
539,Completed,The Labor Market for Older Workers,Triangle,2006,2010.0,David M Blau,David M Blau
539,Completed,The Labor Market for Older Workers,Triangle,2006,2010.0,David M Blau,Tetyana Shvydko
545,Completed,The Emergence of E-Commerce Usage and the Characteristics of Firm Structures and Operations,Chicago,2007,2011.0,Matthew A Zook,Thomas R Leinbach
545,Completed,The Emergence of E-Commerce Usage and the Characteristics of Firm Structures and Operations,Chicago,2007,2011.0,Matthew A Zook,Candice Y Wallace
545,Completed,The Emergence of E-Commerce Usage and the Characteristics of Firm Structures and Operations,Chicago,2007,2011.0,Matthew A Zook,Matthew A Zook
550,Completed,Neighborhood Change,Triangle,2006,2010.0,T Kirk K White,Audrey Beck
550,Completed,Neighborhood Change,Triangle,2006,2010.0,T Kirk K White,Erik B Johnson
550,Completed,Neighborhood Change,Triangle,2006,2010.0,T Kirk K White,Monica C McInerney Wood
550,Completed,Neighborhood Change,Triangle,2006,2010.0,T Kirk K White,Terra G Mckinnish-Harllee
550,Completed,Neighborhood Change,Triangle,2006,2010.0,T Kirk K White,Alvin D Murphy
550,Completed,Neighborhood Change,Triangle,2006,2010.0,T Kirk K White,Randall P Walsh
550,Completed,Neighborhood Change,Triangle,2006,2010.0,T Kirk K White,T Kirk K White
556,Completed,From the Baby Boom: The Contraceptive Origins of Women,Michigan,2006,2009.0,Martha J Bailey,Martha J Bailey
556,Completed,From the Baby Boom: The Contraceptive Origins of Women,Michigan,2006,2009.0,Martha J Bailey,Brad J Hershbein
556,Completed,From the Baby Boom: The Contraceptive Origins of Women,Michigan,2006,2009.0,Martha J Bailey,Amalia R Miller
560,Completed,Using Synthetic Data in the American Community Survey,Triangle,2006,2007.0,Jerome P Reiter,Jerome P Reiter
566,Completed,Antecedents and Consequences of Outsourcing Innovation Activities,Michigan,2007,2010.0,Michael A Stanko,Michael A Stanko
570,Completed,Real Investments and Managerial Career Concerns,Michigan,2007,2011.0,An Chee (Angie) . Low,Scott E Yonker
580,Completed,Understanding Micro-Productivity Heterogeneity,Michigan,2006,2011.0,Jagadeesh M Sivadasan,Matthew R Backus
580,Completed,Understanding Micro-Productivity Heterogeneity,Michigan,2006,2011.0,Jagadeesh M Sivadasan,Sreedhar T Bharath
580,Completed,Understanding Micro-Productivity Heterogeneity,Michigan,2006,2011.0,Jagadeesh M Sivadasan,Sasha - Brodsky
580,Completed,Understanding Micro-Productivity Heterogeneity,Michigan,2006,2011.0,Jagadeesh M Sivadasan,Reid M Dorsey-Palmateer
580,Completed,Understanding Micro-Productivity Heterogeneity,Michigan,2006,2011.0,Jagadeesh M Sivadasan,Xiaoyang Li
580,Completed,Understanding Micro-Productivity Heterogeneity,Michigan,2006,2011.0,Jagadeesh M Sivadasan,Nicholas E Powers
580,Completed,Understanding Micro-Productivity Heterogeneity,Michigan,2006,2011.0,Jagadeesh M Sivadasan,Stanley A Sedo
580,Completed,Understanding Micro-Productivity Heterogeneity,Michigan,2006,2011.0,Jagadeesh M Sivadasan,Marek Zapletal
580,Completed,Understanding Micro-Productivity Heterogeneity,Michigan,2006,2011.0,Jagadeesh M Sivadasan,Bo Zhao
580,Completed,Understanding Micro-Productivity Heterogeneity,Michigan,2006,2011.0,Jagadeesh M Sivadasan,Yue M Zhou
588,Completed,American Community Survey: Trends in Commuting Behavior by Population Subgroups,Chicago,2007,2009.0,Siim Soot,Joost G Berman
588,Completed,American Community Survey: Trends in Commuting Behavior by Population Subgroups,Chicago,2007,2009.0,Siim Soot,Paul - Metaxatos
589,Completed,"Wage Mandates, Staff Turnover and Nursing Home Quality",Boston,2007,2012.0,Orna K Intrator,Christian Brostrup-Jensen
589,Completed,"Wage Mandates, Staff Turnover and Nursing Home Quality",Boston,2007,2012.0,Orna K Intrator,Sylvia K Kuo
589,Completed,"Wage Mandates, Staff Turnover and Nursing Home Quality",Boston,2007,2012.0,Orna K Intrator,Yongsuk Lee
594,Completed,Starting School at Four: The Effects of Universal Pre-Kindergarten on Children and Mothers,Triangle,2006,2009.0,Maria D Fitzpatrick,Maria D Fitzpatrick
595,Completed,Household Mobility and Environmental Health,Michigan,2007,2012.0,Lucas W Davis,Joseph Shapiro
596,Completed,"BR00-05 Interactions, Neighborhood Selection and Housing Demand",Boston,2006,2006.0,Jeffrey E Zabel,Jeffrey E Zabel
598,Completed,"Firm Innovation, Knowledge Spillovers, and Productivity Growth",Boston,2007,2012.0,William R Kerr,Christine (HsiaoWen) Huang
601,Completed,An Empirical Investigation of  The Supply of and Demand for Private Schooling in the United States,Boston,2007,2012.0,Susan Dynarski,Susan Dynarski
601,Completed,An Empirical Investigation of  The Supply of and Demand for Private Schooling in the United States,Boston,2007,2012.0,Susan Dynarski,Jonathan Gruber
601,Completed,An Empirical Investigation of  The Supply of and Demand for Private Schooling in the United States,Boston,2007,2012.0,Susan Dynarski,Danielle Li
601,Completed,An Empirical Investigation of  The Supply of and Demand for Private Schooling in the United States,Boston,2007,2012.0,Susan Dynarski,Francie E Streich
604,Completed,Measuring Outcomes From Pollution Abatement Behavior Induced by Mandatory Disclosure Rules,Boston,2011,2016.0,Linda T Bui,Linda T Bui
607,Completed,Scale and Scope Economies and the Organization of the U.S. Advertising and Marketing Services Industry,Boston,2007,2012.0,Alvin J Silk,Mohammad Arzaghi
607,Completed,Scale and Scope Economies and the Organization of the U.S. Advertising and Marketing Services Industry,Boston,2007,2012.0,Alvin J Silk,Ernst R Berndt
607,Completed,Scale and Scope Economies and the Organization of the U.S. Advertising and Marketing Services Industry,Boston,2007,2012.0,Alvin J Silk,James C Davis
607,Completed,Scale and Scope Economies and the Organization of the U.S. Advertising and Marketing Services Industry,Boston,2007,2012.0,Alvin J Silk,Brigham R Frandsen
607,Completed,Scale and Scope Economies and the Organization of the U.S. Advertising and Marketing Services Industry,Boston,2007,2012.0,Alvin J Silk,Jordan B Marvakov
607,Completed,Scale and Scope Economies and the Organization of the U.S. Advertising and Marketing Services Industry,Boston,2007,2012.0,Alvin J Silk,Alvin J Silk
611,Completed,Mechanisms behind Higher Mobility Rates among College Graduates,Chicago,2011,2014.0,Abigail K Wozniak,Abigail K Wozniak
617,Completed,Multiple Imputation and Estimating Aggregate Productivity Growth in Manufacturing,Triangle,2008,2012.0,T Kirk K White,Monica C McInerney Wood
617,Completed,Multiple Imputation and Estimating Aggregate Productivity Growth in Manufacturing,Triangle,2008,2012.0,T Kirk K White,Amil K Petrin
617,Completed,Multiple Imputation and Estimating Aggregate Productivity Growth in Manufacturing,Triangle,2008,2012.0,T Kirk K White,Jerome P Reiter
617,Completed,Multiple Imputation and Estimating Aggregate Productivity Growth in Manufacturing,Triangle,2008,2012.0,T Kirk K White,Bela B Szemely
617,Completed,Multiple Imputation and Estimating Aggregate Productivity Growth in Manufacturing,Triangle,2008,2012.0,T Kirk K White,T Kirk K White
618,Completed,Prosperity and the Cluster Composition of Regions. Linkages between Rural and Urban Areas.,Boston,2008,2013.0,Mercedes N Delgado,Christine (HsiaoWen) Huang
620,Completed,Marriage and Economic Opportunity in the United States,Minnesota,2008,2015.0,Catherine A Fitch,Catherine A Fitch
620,Completed,Marriage and Economic Opportunity in the United States,Minnesota,2008,2015.0,Catherine A Fitch,Sheela Kennedy
620,Completed,Marriage and Economic Opportunity in the United States,Minnesota,2008,2015.0,Catherine A Fitch,Matt A Nelson
623,Completed,Comparison of the Distributions of Production and Energy Efficiency in Manufacturing:  Phase 3,Triangle,2007,2012.0,Gale A Boyd,David A Benson
623,Completed,Comparison of the Distributions of Production and Energy Efficiency in Manufacturing:  Phase 3,Triangle,2007,2012.0,Gale A Boyd,Gale A Boyd
623,Completed,Comparison of the Distributions of Production and Energy Efficiency in Manufacturing:  Phase 3,Triangle,2007,2012.0,Gale A Boyd,Ching Wai Chiu
623,Completed,Comparison of the Distributions of Production and Energy Efficiency in Manufacturing:  Phase 3,Triangle,2007,2012.0,Gale A Boyd,Earnest Curtis
623,Completed,Comparison of the Distributions of Production and Energy Efficiency in Manufacturing:  Phase 3,Triangle,2007,2012.0,Gale A Boyd,Christian Delgado de Jesus
623,Completed,Comparison of the Distributions of Production and Energy Efficiency in Manufacturing:  Phase 3,Triangle,2007,2012.0,Gale A Boyd,Rachel Goodell
623,Completed,Comparison of the Distributions of Production and Energy Efficiency in Manufacturing:  Phase 3,Triangle,2007,2012.0,Gale A Boyd,Yifang N Guo
623,Completed,Comparison of the Distributions of Production and Energy Efficiency in Manufacturing:  Phase 3,Triangle,2007,2012.0,Gale A Boyd,Tongyai Iyavarakul
623,Completed,Comparison of the Distributions of Production and Energy Efficiency in Manufacturing:  Phase 3,Triangle,2007,2012.0,Gale A Boyd,Songman Kang
623,Completed,Comparison of the Distributions of Production and Energy Efficiency in Manufacturing:  Phase 3,Triangle,2007,2012.0,Gale A Boyd,Andrew M Kindman
623,Completed,Comparison of the Distributions of Production and Energy Efficiency in Manufacturing:  Phase 3,Triangle,2007,2012.0,Gale A Boyd,Tatyana V Kuzmenko
623,Completed,Comparison of the Distributions of Production and Energy Efficiency in Manufacturing:  Phase 3,Triangle,2007,2012.0,Gale A Boyd,Peter R Landry
623,Completed,Comparison of the Distributions of Production and Energy Efficiency in Manufacturing:  Phase 3,Triangle,2007,2012.0,Gale A Boyd,Erika V Martinez
623,Completed,Comparison of the Distributions of Production and Energy Efficiency in Manufacturing:  Phase 3,Triangle,2007,2012.0,Gale A Boyd,Thomas C Maslin
623,Completed,Comparison of the Distributions of Production and Energy Efficiency in Manufacturing:  Phase 3,Triangle,2007,2012.0,Gale A Boyd,Monica C McInerney Wood
623,Completed,Comparison of the Distributions of Production and Energy Efficiency in Manufacturing:  Phase 3,Triangle,2007,2012.0,Gale A Boyd,Daria M Pelech
623,Completed,Comparison of the Distributions of Production and Energy Efficiency in Manufacturing:  Phase 3,Triangle,2007,2012.0,Gale A Boyd,Michiru Sakane
623,Completed,Comparison of the Distributions of Production and Energy Efficiency in Manufacturing:  Phase 3,Triangle,2007,2012.0,Gale A Boyd,Justin S Shin
623,Completed,Comparison of the Distributions of Production and Energy Efficiency in Manufacturing:  Phase 3,Triangle,2007,2012.0,Gale A Boyd,Bela B Szemely
623,Completed,Comparison of the Distributions of Production and Energy Efficiency in Manufacturing:  Phase 3,Triangle,2007,2012.0,Gale A Boyd,Yucai Wang
623,Completed,Comparison of the Distributions of Production and Energy Efficiency in Manufacturing:  Phase 3,Triangle,2007,2012.0,Gale A Boyd,T Kirk K White
623,Completed,Comparison of the Distributions of Production and Energy Efficiency in Manufacturing:  Phase 3,Triangle,2007,2012.0,Gale A Boyd,Shouyue Yu
623,Completed,Comparison of the Distributions of Production and Energy Efficiency in Manufacturing:  Phase 3,Triangle,2007,2012.0,Gale A Boyd,James D Zahniser-Word
